ASIN,Group,Profit
B000000OTW,Music,11.07
B00007M5KD,DVD,82.4
1576832058,Book,49.160000000000004
0201473844,Book,141.9
B000002IZM,Music,16.900000000000002
0801021693,Book,38.800000000000004
0964499703,Book,106.08
0883904756,Book,34.45
0792844564,Video,24.32
B000000L1T,Music,23.669999999999998
B000002LC2,Music,11.04
0838503225,Book,73.4
B0000687DE,DVD,51.12
0882707507,Book,74.35000000000001
0714823813,Book,142.70000000000002
0914440926,Book,192.92000000000002
B00004WJ12,Music,30.45
1857441257,Book,111.96
0787304158,Book,192.50000000000003
B000005H46,Music,4.41
0534526799,Book,31.55
0679844376,Book,15.27
0130255793,Book,43.0
0130167444,Book,85.8
B0000639GO,DVD,139.56
9700512207,Book,32.0
B000002BKR,Music,23.94
0312286821,Book,21.18
052133943X,Book,190.54000000000002
B00004TEV5,Music,13.97
1858941083,Book,153.72000000000003
0525946780,Book,79.02
087477635X,Book,123.57
0773386424,Video,39.7
0517881594,Book,111.32000000000001
0789450704,Book,41.22
0934666105,Book,80.50000000000001
1557664986,Book,38.43000000000001
1572700106,Book,38.79
047141557X,Book,66.16
B000069I1J,DVD,31.430000000000003
0520218353,Book,87.36000000000001
B00004T36Y,DVD,121.55
B00007KUTN,Music,20.6
888118530X,Book,33.6
0961470100,Book,33.04
0940262673,Book,87.84
6305903190,Video,67.06
1890159166,Book,31.38
0802481973,Book,22.28
1558684018,Book,118.24000000000001
0618159886,Book,86.10000000000001
0780621905,Video,31.23
0192835416,Book,143.20000000000002
1585790206,Book,77.77000000000001
0374457433,Book,38.25
0815410921,Book,106.73
1583484906,Book,117.89999999999999
0375704787,Book,22.56
6305089566,DVD,28.59
1585710504,Book,145.5
B00000266P,Music,15.700000000000001
039596301X,Book,73.2
0800718100,Book,100.24000000000001
0879737042,Book,49.2
B00005TQ4R,DVD,51.1
0516239252,Book,58.62
083350892X,Book,210.9
0965602400,Book,47.6
0374157065,Book,32.800000000000004
0130461318,Book,73.35
B000066HGL,Music,11.1
1563979543,Book,172.04999999999998
0486287629,Book,77.00000000000001
063120850X,Book,40.8
0451180410,Book,209.7
0226042626,Book,32.43
0806913908,Book,73.35
1588462188,Book,204.26000000000002
0786709235,Book,193.48000000000002
0688170617,Book,161.98000000000002
068485600X,Book,86.82
0783110901,Video,21.119999999999997
0131838806,Book,41.4
B000002A1T,Music,16.310000000000002
0449006026,Book,179.64
0415131111,Book,20.939999999999998
0060096896,Book,79.14
B00005O6HO,Music,29.3
0865681864,Book,29.75
0516223720,Book,78.26
037575010X,Book,42.44
B00005AUS6,DVD,72.5
047118036X,Book,47.04
B0000520PL,Video,15.6
0780620321,Video,40.92
B000000QFR,Music,41.02
1578631971,Book,43.08
0375703926,Book,23.55
B0000026XP,Music,6.800000000000001
0890897603,Book,52.08
B00005NBS7,Music,21.45
B0000073NL,Music,11.8
6305908532,DVD,41.790000000000006
1564558533,Book,75.48
0743235827,Book,158.73
0198320051,Book,134.29
0689850387,Book,24.9
081296621X,Book,110.24000000000001
B00005J77B,Video,49.199999999999996
0786864842,Book,34.86
1880656612,Book,55.25
0801853389,Book,138.38
6303381146,Video,26.72
0964239507,Book,57.96
B000006Q4G,Music,45.0
0822203995,Book,23.939999999999998
0060512180,Book,165.75
0961856246,Book,58.410000000000004
1885593236,Book,183.82
0684847388,Book,47.1
0060523026,Book,177.06
B000002KZS,Music,18.2
B00002Z83J,Music,6.0
0802132138,Book,46.75
0895294885,Book,88.5
2061005772,Book,30.68
0253204186,Book,93.72
0829418067,Book,32.64
B00000DLVQ,Music,26.62
B000056BP3,DVD,63.84
B00005LNJB,Music,15.75
0415100313,Book,130.4
B000024GWX,Music,8.05
0399237704,Book,126.17999999999999
0300081936,Book,70.98
6301320336,Video,67.76
0395551897,Book,96.6
B000008DXB,Music,7.199999999999999
0815627068,Book,65.87
B00005B38N,Music,13.65
0471135852,Book,122.80000000000001
B00004W47N,Music,23.04
0312951795,Book,109.71
0375702431,Book,106.86
0679769447,Book,86.57000000000001
0071362037,Book,85.14
0226504271,Book,177.84
6304884389,DVD,48.550000000000004
1878044613,Book,42.18
0767905008,Book,74.36
0789458403,Book,63.300000000000004
0884197492,Book,176.54000000000002
0671523961,Book,38.16
0449300374,Book,111.54
0801836433,Book,41.580000000000005
1859606857,Book,62.2
0345429230,Book,123.89999999999999
1928901344,Book,133.20000000000002
B000069DWY,Music,6.6000000000000005
0805069283,Book,116.27
0872265919,Book,194.48000000000002
0439295866,Book,59.94
B0000894N1,Music,28.080000000000002
0825616174,Book,144.62
0595159036,Book,34.35
0062736868,Book,94.92
0922915679,Book,70.9
067978179X,Book,149.4
0964680572,Book,72.60000000000001
9163082535,Book,51.78
B00004TDRI,Video,36.0
B000056MOQ,DVD,22.8
B00000IISW,Music,7.910000000000001
1885767226,Book,106.67999999999999
6305870845,DVD,151.65
031285921X,Book,36.66
B00005LOPV,Music,36.660000000000004
0226313867,Book,110.97
1572433841,Book,80.08
1893271269,Book,193.57
0394709306,Book,63.449999999999996
156327163X,Book,99.27
1582402035,Book,127.82000000000001
0761913386,Book,72.60000000000001
0689817177,Book,17.31
B00005NVHT,DVD,44.12
0152024271,Book,61.60000000000001
0879517336,Book,122.85
B0000695UG,Music,18.340000000000003
B00004VVO4,DVD,59.800000000000004
0821223690,Book,60.72
047104444X,Book,76.2
0792846893,DVD,74.48
0070417962,Book,82.48
0736037497,Book,62.5
0822316943,Book,40.08
0811813193,Book,140.04
1564773728,Book,89.19
0793589959,Book,122.4
6302816408,Video,58.5
B00005V1XZ,DVD,23.400000000000002
0316158836,Book,111.54
0742510794,Book,203.28000000000003
B00006G9MQ,Book,82.8
0521806984,Book,104.49
0140131701,Book,47.16
B000003L08,Music,3.33
0789458608,Book,74.5
1576870294,Book,175.5
B000006SM2,Music,9.27
1582341028,Book,21.18
B0000087RA,Music,22.349999999999998
6301066642,Video,11.32
0609608525,Book,34.2
0761531653,Book,109.80000000000001
0870292420,Book,98.64
1854303856,Book,28.16
B000002IUS,Music,30.48
0879388897,Book,154.32
0130208892,Book,42.42
0801862779,Book,32.9
0780623746,DVD,53.760000000000005
0553570900,Book,49.6
1563898977,Book,158.73000000000002
067102390X,Book,148.35
0801839378,Book,140.14000000000001
0300080956,Book,29.0
0892839864,Book,31.900000000000002
1567185320,Book,152.64
0679418849,Book,94.22999999999999
B000068FQZ,Music,19.240000000000002
0387947256,Book,88.97000000000001
0800793110,Book,41.95
0471143642,Book,86.94000000000001
0262011956,Book,90.72
0140514430,Book,35.64
0374525196,Book,55.790000000000006
0385729189,Book,133.9
0631221387,Book,24.04
0890512116,Book,134.94
0471308110,Book,31.55
0380974894,Book,79.2
0471132241,Book,85.74
055371449X,Book,75.0
B00003ETCI,Music,16.450000000000003
1574322494,Book,39.0
0201721929,Book,60.78
0028608399,Book,21.96
B0000011P5,Music,36.540000000000006
0802137571,Book,133.65
0195133145,Book,40.32
B00005Q3RA,Music,8.680000000000001
6305076677,Video,31.12
0071364390,Book,129.24
078324343X,Video,28.64
0071370587,Book,81.53999999999999
1557831742,Book,88.4
0684831465,Book,86.31
0198145691,Book,131.88000000000002
B0000046XI,Music,7.44
1856494446,Book,72.72
0804834679,Book,180.44
0851516602,Book,199.92000000000002
B000000YOB,Music,22.8
019280135X,Book,105.9
076560647X,Book,75.84
0806905573,Book,87.21
0940685922,Book,107.24000000000001
0674006542,Book,111.36
0192839519,Book,83.85000000000001
0133174719,Book,190.58
B00005NWLG,Music,11.33
0313303045,Book,112.22999999999999
B00008H2FX,DVD,89.7
0323006787,Book,145.5
0922705348,Book,128.43
0896083950,Book,66.22000000000001
B0000694WJ,DVD,54.1
0963879308,Book,59.489999999999995
0743423712,Book,55.0
0764503502,Book,180.32000000000002
0879837950,Book,93.44
6301394682,Video,38.339999999999996
0553157388,Book,136.73
0849908906,Book,74.28
1580510418,Book,61.050000000000004
0521379849,Book,156.65
0802808549,Book,97.44000000000001
B00000I6HD,Music,13.44
0762413581,Book,74.0
3764362421,Book,32.52
1581603770,Book,84.7
0195282779,Book,40.88
6301798562,Video,25.02
B00000C28T,Music,10.32
B0000006QJ,Music,25.32
0792159659,DVD,21.96
0452279151,Book,190.82000000000002
0935526455,Book,39.64
1930051522,Book,83.60000000000001
0801485991,Book,54.0
0439222680,Book,85.47
B00000I07S,Music,5.79
B000024JK7,Music,6.93
0736906541,Book,56.35
0415914752,Book,167.57
0292711948,Book,94.36000000000001
0226702235,Book,161.85
0071369694,Book,22.47
B000065VVE,Music,13.510000000000002
0674007905,Book,81.77
B00008AOVH,DVD,40.040000000000006
0843949392,Book,34.65
6304286511,Video,74.88
0792838483,Video,88.35
B00006I0DD,Music,4.83
B00005N5UZ,Video,39.6
0697343332,Book,93.99000000000001
1585181552,Book,149.16
0064441512,Book,74.48
6302881005,Video,36.72
0826303439,Book,63.239999999999995
B00005RERL,DVD,44.73
0716731479,Book,112.4
B000067F6Q,Music,22.66
1879102994,Book,36.54
1552095096,Book,28.29
B00005N7YZ,DVD,40.76
1568327676,Video,16.6
0471037060,Book,143.76
B000002OWN,Music,10.17
0595241301,Book,115.36000000000001
0842322264,Book,67.5
0855326832,Book,84.21000000000001
630539475X,DVD,53.37
0934385238,Book,86.7
0070459177,Book,80.88
0791452425,Book,35.129999999999995
0816043566,Book,87.23
0879830670,Book,66.8
1841765392,Book,42.9
B00007KMNS,Music,14.700000000000001
B000000PET,Music,19.08
078520802X,Book,153.92000000000002
0684813505,Book,100.5
0965956016,Book,22.32
B00000J2KA,DVD,150.54
0892280018,Book,116.91
0060293217,Book,28.950000000000003
0761307818,Book,146.51999999999998
033520290X,Book,61.6
0142002240,Book,70.74
B000086G0O,Music,12.0
0613021339,Book,103.2
0152013199,Book,54.18
6303444067,Video,82.94
0312287569,Book,165.0
0452280117,Book,138.6
0740702084,Book,79.52000000000001
0415933234,Book,24.080000000000002
0133957241,Book,26.16
0860371328,Book,84.24
0060911514,Book,115.67999999999999
B00004WG7E,Video,51.17
B00001QEEU,Music,17.52
0743529790,Book,94.57000000000001
0743422465,Book,36.21
B000063DG0,Music,16.240000000000002
0838824366,Book,44.96
0788821075,Video,37.300000000000004
0812042980,Book,32.129999999999995
0721654053,Book,56.58
0486224791,Book,36.7
0072493887,Book,38.75
0195118537,Book,109.56
B00007GZRD,DVD,62.230000000000004
0891096175,Book,42.160000000000004
0028621840,Book,98.84
B00006AL86,Music,36.540000000000006
B000003OZP,Music,32.760000000000005
B00005LZOH,Video,92.25
0486402010,Book,70.92
0195088476,Book,117.04
0312082037,Book,98.2
B0000046LU,Music,21.98
B00000JN6L,Music,30.91
0679450009,Book,31.439999999999998
0810927829,Book,58.2
1568984022,Book,85.44
0440416108,Book,104.28
0140568085,Book,93.24000000000001
B00004NKAG,Music,7.280000000000001
B00006JMV8,Video,33.22
0380400308,Book,114.66000000000001
0878915338,Book,200.85
0375403256,Book,167.88
0553279831,Book,33.06
B000059PR8,Video,71.83
0071386246,Book,97.93
B00004TRWE,Music,35.88
0324184603,Book,39.36
B000053V8D,Video,36.0
B000000WCA,Music,27.94
0452276195,Book,16.02
B00004SWBZ,Music,30.94
B0000024YW,Music,13.049999999999999
0195097785,Book,180.60000000000002
B000002MIY,Music,21.04
0750672935,Book,99.44
B00004T0M5,Music,7.14
0061068268,Book,57.53
6305434182,Video,23.56
0071378286,Book,60.550000000000004
0804712689,Book,71.12
B000002L1X,Music,19.250000000000004
067004928X,Book,171.21
0262640414,Book,173.28
B00006CY4G,DVD,72.87
096146206X,Book,172.38
1565846559,Book,174.44000000000003
0967343925,Book,38.24
1562925261,Book,92.78999999999999
B00006RY83,Music,19.65
0875522238,Book,107.88
B0000028XW,Music,13.31
B00006CTEM,Music,25.08
0521585619,Book,32.92
0865473897,Book,42.0
0072434031,Book,99.17999999999999
B00000JGPE,DVD,62.2
B000023Y6C,Music,30.9
0140252177,Book,133.64000000000001
0201702657,Book,88.53
0500974926,Book,80.88
B00002DEDC,Music,33.54
1588801632,Book,35.42
B000000AT3,Music,21.19
0071371990,Book,34.480000000000004
1559637838,Book,128.18
6303354939,Video,52.36000000000001
0785268324,Book,36.39
6305745358,DVD,30.310000000000002
B0000044EJ,Music,13.090000000000002
B000001SN3,Music,26.759999999999998
1568811829,Book,30.700000000000003
0446604712,Book,154.66
0865474826,Book,147.1
0811834875,Book,139.49
B00000I0QI,Music,22.68
1859844111,Book,110.9
0613100115,Book,31.8
0785776389,Book,29.400000000000002
0808511343,Book,27.25
B00005AKIG,Music,13.2
B0000029GK,Music,23.88
0292725523,Book,118.47
1557988374,Book,118.0
0631216537,Book,31.32
0205349978,Book,142.78
B00005NFZA,DVD,143.85
0805835695,Book,98.56
B000050IFJ,Music,14.14
0451457749,Book,22.259999999999998
1551669498,Book,35.550000000000004
B00006RJCL,DVD,61.040000000000006
087910094X,Book,159.75
6304153716,Video,54.60000000000001
B00006IZH6,Music,12.530000000000001
0375762620,Book,92.47000000000001
B00002MZ65,Music,30.14
1572304243,Book,50.16
1931836639,Book,46.64
0534386342,Book,87.78
6302011019,Video,32.5
0425176614,Book,106.60000000000001
0440416175,Book,135.29999999999998
B00003CX9Z,DVD,30.1
B000006Q6B,Music,32.4
B0000005DU,Music,18.92
0826410081,Book,107.58
0395189756,Book,118.30000000000001
1885134142,Book,125.73
0226534855,Book,102.55000000000001
0936756365,Book,84.14000000000001
1577688309,Book,157.52
0688174388,Book,51.08
0451190459,Book,110.7
0553562738,Book,70.44
0891349189,Book,63.9
B000055YW3,Video,51.45
0683033093,Book,39.0
0764110357,Book,54.269999999999996
0849916100,Book,71.61000000000001
6302690382,Video,38.1
0387983260,Book,103.2
6300270998,Video,30.25
0874779731,Book,175.42000000000002
0936310103,Book,129.8
0945339518,Book,55.720000000000006
0971899002,Book,208.79999999999998
0915132184,Book,72.95
0803609795,Book,31.11
0375750231,Book,138.88000000000002
B0000894NC,Music,19.25
B00005RIKD,Music,13.44
0964832046,Book,101.68
0810913712,Book,32.61
0821226525,Book,73.98
0810980886,Book,81.6
083881462X,Book,27.950000000000003
0323016324,Book,138.84
0071380183,Book,209.72000000000003
1550415557,Book,190.35
0694010081,Book,74.64
0451152719,Book,47.72
0791453065,Book,27.72
1588341054,Book,66.78
0631222634,Book,128.44
B000056KYH,Music,6.15
0859653102,Book,85.80000000000001
0262681056,Book,59.120000000000005
B00006AW2J,Music,35.519999999999996
B000068UE9,DVD,80.85
0374524912,Book,132.9
1560006218,Book,44.800000000000004
1550376292,Book,51.39
189263709X,Book,170.4
0142002712,Book,87.45
0764554727,Book,69.10000000000001
077109874X,Book,131.4
0871161915,Book,97.64999999999999
0704100029,Book,137.62
1888608242,Book,180.29999999999998
0688152953,Book,187.72
0393096084,Book,61.919999999999995
1886230439,Book,84.89999999999999
B00004XSPA,Music,6.6899999999999995
B000000JPP,Music,40.32000000000001
6302328039,Video,60.839999999999996
B0000046KL,Music,30.47
0500282331,Book,21.81
B000062XEW,DVD,70.2
1574924346,Video,72.82000000000001
082301276X,Book,59.94
0446530662,Book,45.45
1929024487,Book,80.03999999999999
0714835242,Book,60.36
0823411540,Book,76.16000000000001
0870540386,Book,52.28
1557665354,Book,64.10000000000001
0922729603,Book,105.00000000000001
0316356360,Book,189.28000000000003
0875165311,Book,97.35
B000001KYD,Music,14.04
155297538X,Book,58.7
6305297231,Video,22.88
0618083553,Book,71.10000000000001
B00005KH3H,DVD,22.64
B0000027LB,Music,26.52
0674836014,Book,102.7
0866121498,Book,21.15
B00000J63N,Music,15.96
B0000844MR,DVD,83.60000000000001
B00006BNFI,Music,9.959999999999999
1890373117,Book,66.89999999999999
0375703845,Book,69.15
0470843993,Book,40.68
B00005AWMU,Music,18.830000000000002
0443076197,Book,129.51
0300087241,Book,25.259999999999998
0740711288,Book,44.7
B00005ALRZ,DVD,48.3
0671522663,Book,78.54
0060935936,Book,112.06
B000050I44,Music,31.220000000000002
0898761565,Book,73.76
0312867948,Book,22.96
0702024872,Book,105.57
0966976304,Book,34.72
B00000DRDV,Music,9.450000000000001
0534356761,Book,93.14999999999999
B000003ROT,Music,19.040000000000003
0689820313,Book,79.76
0804742014,Book,52.56
0393318613,Book,181.95
1567115071,Book,67.06
B000001ZS7,Music,39.0
0767812166,DVD,28.76
B0000014YL,Music,24.0
0933849540,Book,73.78
0395822823,Book,57.66
0913543209,Book,75.79
1578060729,Book,34.68
1565117131,Book,200.7
0754002004,Book,111.7
0070344582,Book,71.5
B0000005ZR,Music,18.81
0385498500,Book,83.44000000000001
080541990X,Book,88.92
0785272887,Book,107.47
B00005B8U4,DVD,93.34
B000002H8G,Music,6.18
1885608276,Book,108.46
B000035Z53,Video,44.38
0553285726,Book,81.30000000000001
1585421782,Book,42.96
1581341369,Book,89.98
1581311729,Book,85.05
0226264157,Book,68.60000000000001
B00004XMZZ,Music,20.34
019282080X,Book,17.34
0716740044,Book,32.300000000000004
1901130819,Book,68.38
0875521134,Book,171.21
048623908X,Book,97.9
0766838463,Book,44.08
B00005H0O1,Music,14.420000000000002
0393051323,Book,60.48
0471204420,Book,51.400000000000006
0805058265,Book,52.64
1883089603,Book,89.43
B00006IJI5,DVD,68.5
0262531925,Book,135.29999999999998
0874806798,Book,30.68
0440226929,Book,61.739999999999995
0944002749,Book,40.1
0452281881,Book,31.74
0670874582,Book,112.72
0872861902,Book,88.27
0300065027,Book,28.88
6303284167,Video,23.8
0782124569,Book,63.0
1558702350,Book,59.36000000000001
0060914947,Book,40.85
0449149609,Book,83.30000000000001
0312964250,Book,203.84000000000003
B000001G4X,Music,29.51
0813190185,Book,23.97
076196665X,Book,67.04
0843946970,Book,116.1
0064470636,Book,147.0
1571882537,Book,52.04
B000050I4J,Music,26.200000000000003
0802713467,Book,53.46
0312144350,Book,100.75
0486400751,Book,52.78000000000001
1885106955,Book,49.550000000000004
B00005JLSK,DVD,24.419999999999998
0374113238,Book,72.3
1551052512,Book,30.72
0809226820,Book,35.07
0679843361,Book,20.79
B0000936M9,Music,33.88
0155383124,Book,112.86
0790731940,DVD,64.74000000000001
0452280192,Book,144.43
B0000636KJ,Music,18.72
0127845526,Book,175.04999999999998
013215871X,Book,161.7
0312291256,Book,22.65
6302759110,Video,11.48
0688139035,Book,35.46
B00000DG17,Music,7.0
0395910951,Book,50.04
B00005Q6MS,Music,17.52
B00000I9AG,Music,14.48
0892836806,Book,83.72000000000001
1570737401,Book,140.8
0785245502,Book,91.9
B0000027E2,Music,8.68
0451206495,Book,60.48
0441005241,Book,69.84
050552452X,Book,67.41
1560231696,Book,81.12
0781730244,Book,122.0
0590306731,Book,64.12
0195858182,Book,35.19
0805059962,Book,84.72
6303320570,Video,15.64
0679450807,Book,44.4
1550746413,Book,69.36
0736902732,Book,72.42
0060977612,Book,74.0
B00006AALQ,Music,25.340000000000003
0439099544,Book,128.05
630296931X,Video,38.800000000000004
0873378644,Book,95.06
0967152305,Book,115.52
B00000AEBE,Music,15.299999999999999
B0000024TH,Music,15.680000000000001
0879462191,Book,83.61
0140255826,Book,79.95
0783207425,Video,51.940000000000005
B0000047YZ,Music,23.36
0385720823,Book,132.66
0891452443,Book,123.96
0740723227,Book,83.03999999999999
1582971439,Book,191.10000000000002
0746012888,Book,108.57000000000001
0972012109,Book,110.96000000000001
0807524921,Book,188.11
0833554530,Book,189.84000000000003
1564290484,Book,40.559999999999995
087322793X,Book,93.36
0324071515,Book,111.60000000000001
6302795567,Video,35.28
0816510571,Book,123.42
2843231981,Book,100.52000000000001
0960271481,Book,129.42
0805071172,Book,64.32
1567202381,Book,85.25999999999999
0743410394,Book,83.10000000000001
B00005BJX4,DVD,90.64
0393316270,Book,59.0
0830823379,Book,55.24
0140568433,Book,179.92000000000002
B000056EQO,Music,15.400000000000002
B000006146,Music,10.200000000000001
1859842224,Book,81.66
0295981148,Book,135.45
9501713091,Book,87.12
0804118728,Book,44.32
0060516402,Book,119.34
1579903347,Book,42.96
156389470X,Book,210.6
